Subject,Epoch,State,Mean_log10_power,N_Windows,Slope_log10_power_per_second
1,1_0,Focus,-12.319770415754807,9,0.026785029513910527
1,1_1,Focus,-12.251414727184402,9,-0.05235323328598529
1,1_10,Focus,-12.306138848502847,9,-0.006206568429179754
1,1_11,Focus,-12.249032750313669,9,-0.049158143684488155
1,1_12,Focus,-12.279755702160976,9,0.003562596882453713
1,1_13,Focus,-12.292269824978785,9,0.034290633685871236
1,1_14,MW,-12.391649076739402,9,-0.029205245316530702
1,1_15,Focus,-12.318047664336873,9,-0.02453584856002597
1,1_16,MW,-12.349460039640212,9,-0.09179304436227997
1,1_17,Focus,-12.264128001334543,9,-0.051652521932140115
1,1_18,Focus,-12.26096730873655,9,-0.011369466087362466
1,1_19,Focus,-12.363036829802393,9,0.029454218338185602
1,1_2,MW,-12.281893773994524,9,-0.010983643193402427
1,1_20,Focus,-12.319429409924146,9,-0.03879975412919332
1,1_21,Focus,-12.25512522362364,9,0.06601897217886528
1,1_22,Focus,-12.372579231665862,9,-0.04353343747358969
1,1_23,Focus,-12.351047126993883,9,-0.023061784421401343
1,1_24,MW,-12.423785628555544,9,0.011862860753744792
1,1_25,Focus,-12.375909034869252,9,0.03271360035906156
1,1_26,Focus,-12.332756883631598,9,-0.06412647455444805
1,1_27,MW,-12.400234404788595,9,0.049947268127686434
1,1_28,Focus,-12.385566553992362,9,0.05051977695848289
1,1_29,Focus,-12.31878695020008,9,0.0024337390691631564
1,1_3,Focus,-12.225304952867186,9,0.08925914089157706
1,1_30,Focus,-12.402555556660138,9,0.08376807269812894
1,1_31,Focus,-12.386114553995185,9,-0.06514685252358568
1,1_32,Focus,-12.405731089843783,9,-0.005600923875769743
1,1_33,MW,-12.369444529170098,9,0.10873272459481813
1,1_34,Focus,-12.277438291960985,9,-0.02156075861077339
1,1_35,Focus,-12.260917782771752,9,-0.06075937173053608
1,1_36,Focus,-12.311195234413615,9,-0.026780550333079023
1,1_37,Focus,-12.436544214209334,9,0.020527219627840872
1,1_38,Focus,-12.361833617072755,9,-0.017938498355191516
1,1_39,Focus,-12.265496595180954,9,-0.028787579882825185
1,1_4,Focus,-12.266018394035033,9,-0.005521585561266624
1,1_5,MW,-12.241767259794461,9,0.03837245993553571
1,1_6,Focus,-12.239508758457687,9,0.005038963681094602
1,1_7,Focus,-12.229819549506992,9,-0.00449467415904961
1,1_8,MW,-12.314601857637065,9,-0.03976183729486925
1,1_9,MW,-12.290424790701774,9,0.06987196206523708
2,2_0,Focus,-11.928353650902634,9,0.001458350412124488
2,2_1,Focus,-11.893590689285253,9,0.013087603127198939
2,2_10,MW,-11.956663000442834,9,0.05899659871349768
2,2_11,MW,-11.93274690540759,9,0.03480782690667375
2,2_12,MW,-11.826885181384247,9,-0.0035025053634386827
2,2_13,Focus,-11.847391743010649,9,-0.034387943154160626
2,2_14,Focus,-11.903810579487523,9,0.04679472309932209
2,2_15,MW,-11.90389994660338,9,-0.015508136375214965
2,2_16,MW,-11.9414308099626,9,-0.006651322843795878
2,2_17,MW,-11.929117103184108,9,0.03397792596550608
2,2_18,MW,-11.8132732710035,9,-0.0014079468948779983
2,2_19,Focus,-11.87861906374288,9,0.08656606162364039
2,2_2,MW,-11.940450647306095,9,0.029764465021330403
2,2_20,MW,-11.893960187184721,9,-0.06011458088789629
2,2_21,MW,-11.857072863182612,9,0.12052540702790818
2,2_22,MW,-11.858411270774829,9,0.0038426683247285106
2,2_23,Focus,-11.935032098248298,9,-0.013156964415577451
2,2_24,MW,-11.914961179532138,9,-0.008288515601741552
2,2_25,Focus,-11.855615326571938,9,0.018026457599132552
2,2_26,MW,-11.930537192879811,9,-0.03266890114352466
2,2_27,MW,-11.993683829047173,9,0.014195469477967815
2,2_28,MW,-11.876271480857156,9,0.09963850198900785
2,2_29,MW,-12.04619173828922,9,0.0396812053930007
2,2_3,Focus,-11.981703439292637,9,-0.08887282129095159
2,2_30,MW,-11.977335305492064,9,-0.00933627974046252
2,2_31,MW,-12.003271821331122,9,-0.03717293465112264
2,2_32,MW,-12.001941545183326,9,0.04742346635838139
2,2_33,Focus,-12.011693681910668,9,3.9637234887608496e-05
2,2_34,MW,-12.03103374596967,9,-0.011872974196337408
2,2_35,MW,-11.778227327635577,9,-0.0008637763016711039
2,2_36,MW,-12.030247305797962,9,-0.012472803599543785
2,2_37,MW,-11.902851569440912,9,0.03995663773650003
2,2_38,Focus,-11.904655152998664,9,-0.035854655716224516
2,2_4,Focus,-11.87913480084934,9,0.0316187404305373
2,2_5,MW,-11.850525207538844,9,-0.015758475587204862
2,2_6,MW,-11.853129692361769,9,0.0003327674480959671
2,2_7,Focus,-11.865529421994873,9,0.030399897033658817
2,2_8,MW,-11.97280845008199,9,-0.04384202432675308
2,2_9,MW,-11.73401215346885,9,0.059458538116919445
3,3_0,MW,-11.61768600003257,9,-0.10294736315290935
3,3_1,Focus,-11.549367840122683,9,0.03764564392023515
3,3_10,MW,-11.525051306690479,9,0.048741338337849
3,3_11,Focus,-11.592602532731128,9,-0.08226756722961356
3,3_12,MW,-11.452917684593821,9,0.16600769577377097
3,3_13,Focus,-11.89455273280477,9,-0.09079024685945705
3,3_14,MW,-11.59191255004514,9,-0.137027266139759
3,3_15,Focus,-11.524524189336883,9,0.10384319116808977
3,3_16,Focus,-11.807658688182196,9,0.024954632953515632
3,3_17,MW,-11.720178451405422,9,0.09725588555918084
