Subject,Epoch,State,Epoch_Index,Window_Index,Time_s,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
15,15_10,MW,10,8,4.5,-11.575647032726598,-12.324712561659382,-11.592467743242365,-12.852054082920832,-13.255482723813861
15,15_11,Focus,11,0,0.5,-11.69178983038088,-11.767861714046864,-11.746758635600305,-12.832841259210763,-13.272720756895364
15,15_11,Focus,11,1,1.0,-11.873771009337892,-11.736889326488813,-11.766888815749857,-12.749181938122739,-13.402882429347033
15,15_11,Focus,11,2,1.5,-11.590298235019546,-11.604943716798909,-11.495297016283628,-12.593491696363351,-13.304165743910911
15,15_11,Focus,11,3,2.0,-11.549237812752319,-12.200096777948938,-12.00654435767743,-12.912975227166394,-13.279828848950682
15,15_11,Focus,11,4,2.5,-11.66080726328044,-12.07671389460289,-11.699203409201507,-12.921422872509757,-13.273088034355252
15,15_11,Focus,11,5,3.0,-11.909277379694453,-11.972734623588437,-11.493810453372056,-12.633207215978697,-13.265507070120758
15,15_11,Focus,11,6,3.5,-11.679119261307099,-12.080078358731155,-11.330987724986677,-12.697969361207768,-13.23582392502919
15,15_11,Focus,11,7,4.0,-11.454381781760592,-11.884521142376808,-11.892563465636872,-12.721391112699049,-13.299484947860604
15,15_11,Focus,11,8,4.5,-11.278798384896477,-11.89911091053129,-11.873879608586792,-12.87830480300631,-13.17974996106785
15,15_12,MW,12,0,0.5,-11.595957330682863,-11.725197171424865,-11.400406895116928,-12.669196586845052,-13.43241765648326
15,15_12,MW,12,1,1.0,-11.842289497210777,-12.058701683514123,-11.7055726683995,-12.804059208297234,-13.359329418763446
15,15_12,MW,12,2,1.5,-11.534562023337083,-12.017639204209734,-11.360430930742739,-12.791110426474681,-13.443972874772298
15,15_12,MW,12,3,2.0,-11.476321797091622,-11.91911267802972,-11.959362386701423,-12.828899561054213,-13.46634872263233
15,15_12,MW,12,4,2.5,-11.54106671091404,-11.805391653918512,-11.471519552495986,-12.64442550476587,-13.373794195716021
15,15_12,MW,12,5,3.0,-11.688634088824994,-11.823187013617716,-11.602445331272921,-12.606108550189171,-13.295342399026639
15,15_12,MW,12,6,3.5,-12.015523552694466,-11.853423367285508,-11.475867714253567,-12.7447975681566,-13.44157801560814
15,15_12,MW,12,7,4.0,-11.671807329834905,-11.848624140105814,-11.450933068921266,-12.841112663333856,-13.490657926868177
15,15_12,MW,12,8,4.5,-11.653918730862722,-11.71527863305878,-11.671617465259592,-12.617529993245078,-13.527437588041092
15,15_13,MW,13,0,0.5,-11.53430569604212,-11.537914515749597,-11.936340832050451,-12.81805122061109,-13.394166229470205
15,15_13,MW,13,1,1.0,-11.637051114544493,-11.73027960869055,-11.831548640722524,-13.021815267829544,-13.55422217488497
15,15_13,MW,13,2,1.5,-11.702101603692133,-12.392826264347764,-11.976351815525854,-13.00062932430594,-13.440911262202269
15,15_13,MW,13,3,2.0,-11.914284675274025,-12.140798228130631,-12.41550023428566,-12.912175052551065,-13.462166040806679
15,15_13,MW,13,4,2.5,-11.831048123578876,-11.995424778239222,-11.816856717897041,-12.846448363222963,-13.309963396297904
15,15_13,MW,13,5,3.0,-11.30739143524468,-11.738625820592297,-11.6033200561896,-12.777083541916426,-13.426629722429217
15,15_13,MW,13,6,3.5,-11.344508229085513,-11.777362716204467,-11.568726477996654,-12.6964713822771,-13.259453118986064
15,15_13,MW,13,7,4.0,-11.619805503087807,-11.850752886076211,-11.845940860075313,-12.738724845522102,-13.230039510001495
15,15_13,MW,13,8,4.5,-11.708833350481761,-11.919325773174041,-11.436819053841395,-12.562731425270837,-13.245791342256412
15,15_14,MW,14,0,0.5,-11.52703641491335,-12.083310854695892,-11.75345336694041,-12.7481687033417,-13.189660202803625
15,15_14,MW,14,1,1.0,-11.69655677258533,-12.327656685262447,-11.521703402491061,-12.782400500010613,-13.282556957795242
15,15_14,MW,14,2,1.5,-11.501603187122692,-12.046503201968285,-11.716290705219212,-12.824737477881511,-13.409851966490754
15,15_14,MW,14,3,2.0,-11.537262912933073,-11.916888411982226,-11.93743107937568,-12.855689214895817,-13.362919187574192
15,15_14,MW,14,4,2.5,-11.718210565563293,-11.52987267809052,-11.828217011298024,-12.782033041539671,-13.22646370257768
15,15_14,MW,14,5,3.0,-11.328876904433825,-11.705265559140786,-11.631676681322569,-12.628641431124578,-13.226595998361951
15,15_14,MW,14,6,3.5,-11.325305540499613,-11.997622323000572,-11.71676687587634,-12.589350100131718,-13.187631100217205
15,15_14,MW,14,7,4.0,-11.384192453424141,-11.724310428654103,-11.679211024500876,-12.915462409583256,-13.357963684258312
15,15_14,MW,14,8,4.5,-11.81031580536605,-11.764959204174009,-11.966192413183038,-12.718700530227276,-13.307063588866551
15,15_15,MW,15,0,0.5,-11.533672659332971,-12.154988866727772,-11.61498701237793,-12.816945244992652,-13.25661055169618
15,15_15,MW,15,1,1.0,-11.73680362968172,-11.894054591842547,-11.813187823626528,-12.867187199346038,-13.441336218173292
15,15_15,MW,15,2,1.5,-11.706812116237694,-12.111718767614898,-11.894440385426666,-12.846226553053041,-13.379443216573348
15,15_15,MW,15,3,2.0,-11.735465591646282,-12.009217555828721,-11.520191701081268,-12.82792622709836,-13.350116151305286
15,15_15,MW,15,4,2.5,-11.734957407678483,-11.683056501894239,-11.59584997906827,-12.695292345763294,-13.206495878726587
15,15_15,MW,15,5,3.0,-11.703410379867847,-11.674595956086657,-11.599659317277828,-12.612623510554338,-13.307231698328883
15,15_15,MW,15,6,3.5,-11.909512370134008,-11.686225146857709,-11.510472361776761,-12.782170694583407,-13.36464566448255
15,15_15,MW,15,7,4.0,-11.728067570520876,-11.680019118578306,-11.918773810990777,-12.8659890312901,-13.246117272066169
15,15_15,MW,15,8,4.5,-11.676902287931133,-12.343835003725625,-12.005664171181804,-12.656884801563617,-13.310654933435744
15,15_16,MW,16,0,0.5,-11.555797323332436,-11.880394565161069,-11.369256601458657,-12.798628221404824,-13.272290663122394
15,15_16,MW,16,1,1.0,-11.893947954368494,-11.851041348636008,-11.46035702879106,-12.508111802876552,-13.202059544170593
15,15_16,MW,16,2,1.5,-11.569169054244565,-11.854493491506878,-11.734540429463602,-12.73218258512807,-13.373642146659503
15,15_16,MW,16,3,2.0,-11.83325533424867,-12.008611810692589,-11.883798640851586,-12.868575292038223,-13.407793845995979
15,15_16,MW,16,4,2.5,-11.558525892956384,-11.852191073318469,-11.745098264862156,-13.029040877464414,-13.246057785045304
15,15_16,MW,16,5,3.0,-11.216842131444219,-11.658849514828562,-11.600985168690334,-12.823577398833898,-13.362259776839878
15,15_16,MW,16,6,3.5,-11.489208748717243,-11.708842507110099,-11.448300147762067,-12.734252377125323,-13.348039651642779
15,15_16,MW,16,7,4.0,-11.194040873819622,-11.773341653456496,-11.760867928332116,-12.759247218475744,-13.247806733470334
15,15_16,MW,16,8,4.5,-11.688205932689606,-11.465475589490103,-11.731594852264653,-12.5480851796845,-13.367377212081923
15,15_17,MW,17,0,0.5,-11.781648800796134,-11.981255704422336,-11.850062458501311,-12.792182131494966,-13.25231304505714
15,15_17,MW,17,1,1.0,-11.814626851852154,-12.152353350166686,-11.654126716962484,-12.875956432238121,-13.215664932143367
15,15_17,MW,17,2,1.5,-11.446757683521879,-12.102145196440043,-11.791464145526055,-12.79266372788264,-13.342285264677399
15,15_17,MW,17,3,2.0,-11.858481358439725,-11.938478425508606,-11.393076552617668,-12.658451465871737,-13.284550553855501
15,15_17,MW,17,4,2.5,-11.66924251423706,-12.05120753713222,-11.179196253544829,-12.535421718347106,-13.226124076920437
15,15_17,MW,17,5,3.0,-11.59838419572806,-12.019060101059011,-11.647084165636919,-12.702870091134862,-13.230242401379554
15,15_17,MW,17,6,3.5,-11.664707889861383,-12.147834071130054,-11.570198377745927,-12.661184811449235,-13.211189791949518
15,15_17,MW,17,7,4.0,-11.746758206453146,-11.838832998226822,-11.607631012526943,-12.66595656348611,-13.258294991851903
15,15_17,MW,17,8,4.5,-11.689172345495882,-11.26689794472835,-11.574279047265971,-12.615033707083178,-13.222455915996873
15,15_18,MW,18,0,0.5,-11.669840076008612,-11.802543197795238,-11.915516007570789,-12.760698776343014,-13.315556325167506
15,15_18,MW,18,1,1.0,-11.590687896824905,-12.196688808996718,-11.591567867833911,-12.443987528910775,-13.245310814782673
15,15_18,MW,18,2,1.5,-11.643905858993287,-12.15235082601335,-11.963409496675116,-12.729493298773503,-13.255169712988236
15,15_18,MW,18,3,2.0,-11.582697222588688,-11.898311812256058,-11.687148465256392,-12.695301643790872,-13.339496888235482
15,15_18,MW,18,4,2.5,-11.667531548320312,-12.23731791791612,-11.57343054435691,-12.948632478531726,-13.280984544275755
15,15_18,MW,18,5,3.0,-11.782563842092374,-12.211214458706527,-11.598841779245339,-12.681437837380974,-13.336893922751424
15,15_18,MW,18,6,3.5,-11.79076106003222,-11.995209871030534,-11.888212766847309,-12.910395096565948,-13.339472166204583
15,15_18,MW,18,7,4.0,-11.675089188659596,-12.005989287439151,-11.414358902009093,-12.526077531301778,-13.417368571794773
15,15_18,MW,18,8,4.5,-11.59477838001328,-11.890680676409493,-11.772071429373378,-12.57916649900447,-13.2059324849844
15,15_19,MW,19,0,0.5,-11.820215444345544,-12.345052030132171,-11.826552770694839,-12.658751014156039,-13.33143234481779
15,15_19,MW,19,1,1.0,-11.708350436803594,-12.104568729032641,-12.065394332695302,-12.813307550292508,-13.312558576415578
15,15_19,MW,19,2,1.5,-11.679282555088848,-12.043491159950706,-11.631644923660694,-12.807640071204059,-13.216783693277415
15,15_19,MW,19,3,2.0,-11.67222719974902,-11.846583402384564,-11.907672804897391,-12.883796258034169,-13.22777119762523
15,15_19,MW,19,4,2.5,-11.734450283272025,-12.174367938008716,-11.83742496199174,-12.794127871596395,-13.378696291329733
15,15_19,MW,19,5,3.0,-11.725157816934745,-11.970669043594775,-11.475815959223835,-12.48669794215665,-13.426774181481223
15,15_19,MW,19,6,3.5,-11.683989825156072,-11.93048848541823,-11.79323764818363,-12.577168284954004,-13.36206129740357
15,15_19,MW,19,7,4.0,-11.815999511097207,-11.850137148805716,-12.01600028009812,-12.77985553854894,-13.401466942441047
15,15_19,MW,19,8,4.5,-11.768811679819589,-12.152356818547693,-11.81763602866932,-12.896696730744221,-13.398308189081932
15,15_20,Focus,20,0,0.5,-11.515874601246352,-11.555533593454749,-11.61878239304486,-12.889779175620983,-13.408061460097816
15,15_20,Focus,20,1,1.0,-11.847845763818011,-11.865667196939084,-11.515544609778969,-12.651433602170204,-13.40077479236886
15,15_20,Focus,20,2,1.5,-11.727276415422594,-12.277680960175713,-11.584123809784565,-12.916054064857525,-13.448426995763613
15,15_20,Focus,20,3,2.0,-11.947077524712924,-12.12492949047828,-12.082362150543869,-12.792136985788064,-13.343455449277496
15,15_20,Focus,20,4,2.5,-11.612489026332339,-11.967400793558799,-11.901847970536801,-12.887194103375085,-13.512708912660608
15,15_20,Focus,20,5,3.0,-11.704515200481378,-12.244517192275989,-11.688805160645591,-12.679273123090859,-13.306554627721853
15,15_20,Focus,20,6,3.5,-11.819589712543221,-12.03984317802547,-11.895783440030991,-12.76412338240381,-13.280995977506349
15,15_20,Focus,20,7,4.0,-11.784629913813141,-12.069896675031131,-12.016063461093632,-12.848348556648736,-13.52675897277051
15,15_20,Focus,20,8,4.5,-11.64311861493934,-11.661556915465306,-11.632592366830384,-12.847234814514225,-13.442785001576084
15,15_21,Focus,21,0,0.5,-11.557336792946346,-12.057206390783932,-11.481113582316727,-12.657545123379698,-13.362131600111297
15,15_21,Focus,21,1,1.0,-11.810894359848334,-12.005283849772152,-11.550236758852892,-12.663059674400882,-13.433664767198618
15,15_21,Focus,21,2,1.5,-12.00129063878431,-11.913857331668313,-11.881350462248896,-12.842300901646416,-13.428258180153158
15,15_21,Focus,21,3,2.0,-11.738507784053358,-11.760568491356956,-11.76233868551343,-12.682650791412279,-13.387881402653939
15,15_21,Focus,21,4,2.5,-11.755416294115358,-11.811995071564139,-11.619494424990739,-12.729552980957829,-13.318335325337012
15,15_21,Focus,21,5,3.0,-11.717323751120976,-11.702437230851597,-11.525321811592084,-12.679523349952005,-13.55733250765623
15,15_21,Focus,21,6,3.5,-11.49321072901619,-11.978172467166644,-11.537392266801685,-12.721087867662686,-13.309396048768457
15,15_21,Focus,21,7,4.0,-11.694486765094032,-11.97960735370559,-11.360071478941203,-12.59019540580958,-13.253065613747758
15,15_21,Focus,21,8,4.5,-11.946558358470071,-12.4729247348117,-11.331867932562872,-12.485565680876576,-13.291444648042145
15,15_22,Focus,22,0,0.5,-11.660171011235999,-11.76353961802222,-11.600523258849229,-12.772863521228137,-13.356365943453984
15,15_22,Focus,22,1,1.0,-11.83167006265382,-12.15056737259181,-11.467792260357712,-12.709429621224157,-13.243240936884147
15,15_22,Focus,22,2,1.5,-11.973422869808926,-12.110948350995676,-11.907778122435582,-12.835853325992005,-13.298296448735309
15,15_22,Focus,22,3,2.0,-11.789187617864508,-12.004023287814523,-11.569974048753991,-12.702050324178556,-13.33733160636418
15,15_22,Focus,22,4,2.5,-11.415042833099736,-11.692215531640635,-11.764361901528144,-12.806374563353454,-13.342977539138504
15,15_22,Focus,22,5,3.0,-11.793090816266627,-11.901733726967175,-11.387410264446581,-12.799323695658321,-13.29605376535703
15,15_22,Focus,22,6,3.5,-11.749895753959054,-12.173991575656078,-11.779821720349032,-12.985709215054845,-13.311737197193994
15,15_22,Focus,22,7,4.0,-11.630989234160715,-11.702796893775139,-11.584404468500862,-12.896573043003338,-13.448503970353213
15,15_22,Focus,22,8,4.5,-11.62110246329547,-11.734440226193897,-11.715318652945175,-12.818627858761372,-13.451872004284736
15,15_23,MW,23,0,0.5,-11.486838349790144,-11.873346445188075,-11.531653169143647,-12.868274559553951,-13.282846897753377
15,15_23,MW,23,1,1.0,-11.767003605850231,-12.127748169301958,-12.070230502911514,-12.834955228057973,-13.24991619948653
15,15_23,MW,23,2,1.5,-11.602337100686055,-12.086315544420748,-11.92498375330479,-12.7748350870867,-13.334983396254582
15,15_23,MW,23,3,2.0,-11.728284292242364,-11.774951670391756,-11.91995176347539,-12.86709165888346,-13.205043187973462
15,15_23,MW,23,4,2.5,-11.662069680829443,-11.91371509495974,-11.9605651131334,-12.69139141705233,-13.313734717615125
15,15_23,MW,23,5,3.0,-11.780975060742191,-12.274796260819773,-11.853322880650445,-12.846994790616769,-13.303424359889421
15,15_23,MW,23,6,3.5,-11.503118503879913,-11.740360457078342,-11.71758806048013,-12.623355861584137,-13.334705995651746
15,15_23,MW,23,7,4.0,-11.669310168437319,-11.699124641679392,-11.506555869048762,-12.534008337554294,-13.380014954186976
15,15_23,MW,23,8,4.5,-11.873666591043719,-12.168042295668466,-11.444293543447646,-12.435216184028999,-13.322413068301257
15,15_24,Focus,24,0,0.5,-11.588574940167295,-11.71003247406276,-11.71255845830471,-12.776202997975231,-13.308226107644712
15,15_24,Focus,24,1,1.0,-11.55016595024488,-11.826083273980426,-11.737885205707094,-12.674290546173763,-13.370834276784658
15,15_24,Focus,24,2,1.5,-11.734583424505562,-12.013428898536985,-11.514817933757392,-12.535898743038977,-13.362810813524556
15,15_24,Focus,24,3,2.0,-11.556605711361248,-11.928959028882645,-11.59185988279593,-12.570318662421599,-13.214863492813262
15,15_24,Focus,24,4,2.5,-11.598161958440278,-11.877014992017092,-11.700969953798042,-12.75009937841939,-13.260746527321473
15,15_24,Focus,24,5,3.0,-11.531483669978629,-11.919778626620783,-11.551051170419093,-12.748405197606228,-13.335551861991698
15,15_24,Focus,24,6,3.5,-11.698443674037257,-11.692050091974853,-11.62959638184655,-12.7125251347465,-13.227254123196882
15,15_24,Focus,24,7,4.0,-11.558383040755523,-12.258458529718338,-11.589409314470368,-12.787028213872576,-13.228989188316165
15,15_24,Focus,24,8,4.5,-11.604734006163104,-11.914271954438597,-11.816904143887383,-12.728260379811616,-13.343821070572623
15,15_25,Focus,25,0,0.5,-11.975477321627457,-12.363254017143614,-11.684741286207638,-12.642132883476757,-13.29210478784929
15,15_25,Focus,25,1,1.0,-11.863110381887203,-12.192188183258665,-11.571659689846111,-12.730793477473416,-13.249525545804055
15,15_25,Focus,25,2,1.5,-11.798319772383483,-12.028522890597074,-11.611308349822584,-12.631497828602404,-13.316311424061498
15,15_25,Focus,25,3,2.0,-11.538243016910736,-11.78860948758294,-11.529479832564354,-12.656965846378268,-13.24476143601219
15,15_25,Focus,25,4,2.5,-11.461421145994835,-11.750763441139283,-11.505376126331194,-12.685500123683862,-13.175417015840546
15,15_25,Focus,25,5,3.0,-12.132820503446936,-12.163831179149398,-11.569575593066102,-12.699338891763654,-13.302718105758146
15,15_25,Focus,25,6,3.5,-11.714826944543596,-12.01173794673209,-11.290296417345372,-12.547948539532383,-13.334842501004397
15,15_25,Focus,25,7,4.0,-11.65993144747336,-11.57740331575135,-11.559954997279778,-12.614639080921052,-13.20683394539005
15,15_25,Focus,25,8,4.5,-11.792602835692344,-11.300864320565385,-11.549655333484592,-12.627388114500102,-13.313813606243228
15,15_26,Focus,26,0,0.5,-11.82454879854835,-12.074256212923459,-11.61346936728996,-12.625437098795125,-13.188610082046596
15,15_26,Focus,26,1,1.0,-11.558324675234386,-12.07647651378165,-11.58636617374429,-12.670609407069792,-13.240936455538225
15,15_26,Focus,26,2,1.5,-11.572649546919678,-11.570157481615112,-11.461789355829207,-12.644641168942085,-13.302866122314091
15,15_26,Focus,26,3,2.0,-11.680069634121244,-11.587579120817727,-11.52568732149206,-12.755649882231237,-13.392575986037256
15,15_26,Focus,26,4,2.5,-11.617582349125723,-11.21462706684133,-11.699611522801076,-12.615265210562038,-13.443338262193912
15,15_26,Focus,26,5,3.0,-11.67454500853135,-11.025531739147324,-11.823001179521972,-12.679033527449846,-13.323240513264642
15,15_26,Focus,26,6,3.5,-11.805319841309524,-11.749642195869614,-11.828730907481146,-12.903613947368322,-13.420654523543037
15,15_26,Focus,26,7,4.0,-11.418209546319941,-12.046924902946452,-11.687881878921143,-12.752338509325458,-13.271492777925156
15,15_26,Focus,26,8,4.5,-11.800244443376867,-12.162748782429865,-11.625500020576988,-12.67627836706415,-13.289205505703766
15,15_27,MW,27,0,0.5,-11.717597997654531,-12.128644620287181,-11.747983726195015,-12.559691025826933,-13.177127813172326
15,15_27,MW,27,1,1.0,-12.069361066714409,-12.392146912127963,-12.26159749215985,-12.863108164908716,-13.192540917178112
15,15_27,MW,27,2,1.5,-11.86966607040903,-12.331367627113679,-12.149825289919702,-12.894954357573491,-13.242506113196406
15,15_27,MW,27,3,2.0,-11.751014689941501,-11.865960533022156,-12.165415664439577,-12.723664315157533,-13.370251864817565
15,15_27,MW,27,4,2.5,-11.8080649658546,-12.053807829248488,-11.787998339991743,-12.825100200567908,-13.274890993114807
15,15_27,MW,27,5,3.0,-11.774356323882362,-12.293128067462481,-11.639582346725033,-12.890814390014537,-13.394403011128388
15,15_27,MW,27,6,3.5,-11.813775982497091,-12.071476745257398,-11.710809262826215,-12.702889738951578,-13.27098761576105
15,15_27,MW,27,7,4.0,-11.688805374632329,-12.134650184999668,-11.586691450687088,-12.825059915010971,-13.277655625433617
15,15_27,MW,27,8,4.5,-11.807857002443923,-12.024197220319518,-11.49568743117543,-12.670125190027829,-13.27708466131352
15,15_28,MW,28,0,0.5,-11.74535778402212,-12.311898940138166,-11.987484505777376,-12.83664951666163,-13.348776789873506
15,15_28,MW,28,1,1.0,-11.865698495098838,-11.98593857807541,-11.88116876027842,-12.936866734683893,-13.260381655720995
15,15_28,MW,28,2,1.5,-11.668478603354616,-11.823561000871091,-12.017141832536169,-12.949744736485862,-13.241459082288403
15,15_28,MW,28,3,2.0,-11.32134892690341,-11.68069298912872,-12.100283422678714,-12.709643963512441,-13.216550865068516
15,15_28,MW,28,4,2.5,-11.70861237761173,-11.923988066728343,-11.668033140950591,-12.87051404342362,-13.376167776403163
15,15_28,MW,28,5,3.0,-11.562542151258905,-11.875249187443009,-12.065808156282085,-12.894062140294173,-13.256085595866077
15,15_28,MW,28,6,3.5,-11.7476695871741,-12.09564362893709,-11.796407928493979,-12.8726128498228,-13.111679954700767
15,15_28,MW,28,7,4.0,-11.652128960996935,-12.072888940799285,-11.807199312001785,-12.681626005739341,-13.324262771624984
15,15_28,MW,28,8,4.5,-11.611393020006275,-11.8627715413844,-12.02353507630825,-12.7479029358759,-13.228605757717323
15,15_29,MW,29,0,0.5,-11.774781159146531,-11.906542799556298,-11.964372515384479,-12.604807416527795,-13.284146398786579
15,15_29,MW,29,1,1.0,-11.886094493246038,-12.241093103032762,-11.8905722520664,-12.844089622426242,-13.114856129997198
15,15_29,MW,29,2,1.5,-11.61299472029031,-11.865985293109954,-11.856749434409105,-12.781103805120255,-13.123939591701397
15,15_29,MW,29,3,2.0,-11.547486576211158,-11.938678093159274,-11.505284305403453,-12.677382851798997,-13.108317648789942
15,15_29,MW,29,4,2.5,-11.466642382729468,-11.539421458052264,-11.651593576217024,-12.559570958394811,-13.202542360555913
15,15_29,MW,29,5,3.0,-11.26465895914593,-11.958178762229313,-11.651514711491636,-12.607436800014629,-13.083166759274443
15,15_29,MW,29,6,3.5,-11.981282931444275,-11.781230282760502,-11.694811787771428,-12.606589625619026,-13.154106002141651
15,15_29,MW,29,7,4.0,-11.716075216383764,-11.405812927392724,-11.267403333661532,-12.371755562090144,-13.113667206978683
15,15_29,MW,29,8,4.5,-11.485068528101065,-11.37579051843289,-11.585948424854784,-12.453355368939684,-13.1480501202202
15,15_30,MW,30,0,0.5,-11.97766989589791,-11.818658959312742,-11.547142129567003,-12.69324857031261,-13.289776048379792
15,15_30,MW,30,1,1.0,-11.750826365268711,-11.931509130369943,-11.848325277608241,-12.735370721020221,-13.268185771231744
15,15_30,MW,30,2,1.5,-11.8639564338851,-11.82459028674113,-11.86876036678732,-12.862988848417707,-13.32995341023474
15,15_30,MW,30,3,2.0,-11.91559347418248,-12.024882639317477,-11.987313059980995,-12.836384655744963,-13.512628601351803
15,15_30,MW,30,4,2.5,-11.750751536859612,-12.173190979201596,-12.055714836154273,-12.8658776354268,-13.413640736554628
15,15_30,MW,30,5,3.0,-11.794294544974548,-12.043892282386242,-12.199428070957719,-12.909944923540472,-13.352721306881385
15,15_30,MW,30,6,3.5,-11.707593961799311,-12.18394308059117,-12.108353013861528,-12.997415190859623,-13.488469453252986
15,15_30,MW,30,7,4.0,-11.626416669394601,-12.100181911228015,-11.697626404343186,-12.85409151860689,-13.354208922313727
15,15_30,MW,30,8,4.5,-11.607228918141184,-12.042580045875555,-12.01233190291227,-12.921116677728369,-13.34554552891141
15,15_31,MW,31,0,0.5,-11.451469312527383,-12.22789797768881,-11.899466868228043,-12.783409281814158,-13.192101659859567
15,15_31,MW,31,1,1.0,-11.641297922738088,-11.939218993798853,-12.117200852571937,-12.787637454828365,-13.246322121097098
15,15_31,MW,31,2,1.5,-11.71587247940068,-12.12367006911813,-12.037573808115175,-12.9184845663023,-13.35800670866557
15,15_31,MW,31,3,2.0,-11.651765266826104,-12.268582389154211,-12.036359803371333,-12.745555891862947,-13.31373365073488
15,15_31,MW,31,4,2.5,-11.761802316237196,-12.203856473314115,-11.8604691810497,-12.799218231383401,-13.242779697001042
15,15_31,MW,31,5,3.0,-11.734709466549221,-12.185402063260895,-11.613589375367537,-12.828257211780617,-13.327135244826023
15,15_31,MW,31,6,3.5,-11.77440840223815,-12.278223914949468,-11.902866746408494,-12.84610662750319,-13.169876319475822
15,15_31,MW,31,7,4.0,-11.857683136232192,-11.989560240697175,-12.063056609809703,-12.812816053031101,-13.248040977086676
15,15_31,MW,31,8,4.5,-11.517750704937894,-11.940632927913878,-12.263617210603043,-12.898512458302925,-13.314584807927321
15,15_32,MW,32,0,0.5,-11.676560065897222,-12.12622278776005,-11.71608515043616,-12.825228841239753,-13.342391380781285
15,15_32,MW,32,1,1.0,-11.849464570148657,-12.019881192272212,-11.655977195476147,-12.832574449061799,-13.34880968682835
15,15_32,MW,32,2,1.5,-11.452835228613225,-12.008605261264057,-12.156025794893772,-12.954965684506542,-13.442960584012503
15,15_32,MW,32,3,2.0,-11.93873854465116,-12.142734581138416,-12.42872251093351,-13.022138998731926,-13.436319621394155
15,15_32,MW,32,4,2.5,-11.812934594786677,-12.326405857454562,-11.974467433935583,-12.97076734781556,-13.3610688143402
15,15_32,MW,32,5,3.0,-11.680103117532877,-11.940078579904936,-12.23670980296632,-12.842882094524708,-13.36227226282186
15,15_32,MW,32,6,3.5,-11.515184975701187,-12.11188535301791,-12.196948843308254,-12.954774511479167,-13.26517192632887
15,15_32,MW,32,7,4.0,-11.676423507712485,-12.276585591246171,-12.62903995791036,-12.966164504166256,-13.324991441564269
15,15_32,MW,32,8,4.5,-11.548340932361704,-11.91058525273813,-12.295724070188204,-12.85164449496949,-13.353442489531577
15,15_33,MW,33,0,0.5,-11.659824075162552,-11.929372562962913,-11.61511816523776,-12.328180333979603,-13.173987640614834
15,15_33,MW,33,1,1.0,-11.659637961204343,-11.657419044469913,-11.252707894973767,-12.551779061908071,-13.256626494790877
15,15_33,MW,33,2,1.5,-11.802948030040735,-11.588311479058898,-12.118705788218106,-12.610581804739544,-13.29231767594295
15,15_33,MW,33,3,2.0,-11.495000559343959,-11.758448894078706,-11.664140864643228,-12.593614588971075,-13.22991892311184
15,15_33,MW,33,4,2.5,-11.68250085450193,-11.623665646302085,-11.557482440320626,-12.507524656098001,-13.31138011308581
15,15_33,MW,33,5,3.0,-11.791548858985777,-11.757507298772826,-11.211557381359999,-12.546911837720028,-13.287879529756829
15,15_33,MW,33,6,3.5,-11.810347384232402,-11.986946086519097,-12.000759057422279,-12.806855531184107,-13.349691380935532
15,15_33,MW,33,7,4.0,-11.91919627844257,-11.938413587222431,-11.827173238486667,-12.894950502963123,-13.364383886825019
15,15_33,MW,33,8,4.5,-11.700251709473497,-12.054844457445364,-11.703147125378216,-12.860512967211648,-13.265780440732367
15,15_34,MW,34,0,0.5,-11.759187780749425,-11.565591978844472,-11.41565821991425,-12.58683533659897,-13.360335126251051
15,15_34,MW,34,1,1.0,-11.664138927467334,-11.974126823828952,-12.22361794945354,-12.826849255502415,-13.379668046132474
15,15_34,MW,34,2,1.5,-11.728669948640025,-11.9909847305963,-12.008631209920472,-12.585639293099591,-13.27483488017681
15,15_34,MW,34,3,2.0,-11.846353128354123,-12.043048049075452,-11.707701873752404,-12.789965590586815,-13.350384662084961
15,15_34,MW,34,4,2.5,-11.669474003905735,-11.999464553273079,-11.553930902639111,-12.729677106311417,-13.551498708583862
15,15_34,MW,34,5,3.0,-11.705152166159655,-12.189105170058477,-12.092236453940005,-12.756115591008754,-13.353494376741466
15,15_34,MW,34,6,3.5,-11.78221898810076,-12.04392199969743,-11.746127636624072,-12.732028029841441,-13.309512545080313
15,15_34,MW,34,7,4.0,-11.869069938799054,-12.266358023713735,-11.672985696893546,-12.773305641828745,-13.43527689593672
15,15_34,MW,34,8,4.5,-11.83974209154106,-12.100094302774467,-11.481418453500908,-12.650060399082475,-13.338727762137374
15,15_35,MW,35,0,0.5,-11.834016199528072,-12.087556237631373,-11.955893104777067,-12.76974013678131,-13.434276861013165
15,15_35,MW,35,1,1.0,-11.643913660077555,-11.843606760526018,-11.451884086140359,-12.659769147767047,-13.369257661125513
15,15_35,MW,35,2,1.5,-12.039611350262442,-11.926316921813672,-11.976193368490058,-12.783267007463142,-13.328840728601795
15,15_35,MW,35,3,2.0,-11.680260201637946,-12.001335092008429,-11.570926128644444,-12.554458372308817,-13.408194689592849
15,15_35,MW,35,4,2.5,-11.842300180138098,-12.160073327582424,-11.599230815778503,-12.741047872570455,-13.406270032869879
15,15_35,MW,35,5,3.0,-11.638504430635848,-11.967526470638028,-11.62938337422304,-12.759822498934257,-13.258134602590259
